Event	ID	Name			Wwise Object Path	Notes
	178635892	DK_Summon			\Default Work Unit\CharacterMechanics\DK\DK_Summon	
	181009603	Sentinel_Panther_Tammed			\Default Work Unit\CharacterMechanics\Sentinel_Mechs\Sentinel_Panther_Tammed	
	397251920	ArcaneWeaver_Collect			\Default Work Unit\CharacterMechanics\ArcaneWeaver_Mechs\ArcaneWeaver_Collect	
	469129044	Sentinel_TamerLine_Start			\Default Work Unit\CharacterMechanics\Sentinel_Mechs\Sentinel_TamerLine_Start	
	494058202	BarbarianRage_Loop_stop			\Default Work Unit\CharacterMechanics\Barbarian_Mechs\BarbarianRage_Loop_stop	
	506075294	CollectOrbLightning			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbLightning	
	897161494	CatapultSpawn			\Default Work Unit\CharacterMechanics\Legionnaire\CatapultSpawn	
	1002349882	CollectOrbArcane			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbArcane	
	1012650634	Sentinel_TamerLine_Loop			\Default Work Unit\CharacterMechanics\Sentinel_Mechs\Sentinel_TamerLine_Loop	
	1225024004	CollectOrbShadow			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbShadow	
	1611580660	DKSkill_SlashIce			\Default Work Unit\CharacterMechanics\DK\DKSkill_SlashIce	
	1617689725	CatapultCollectParts			\Default Work Unit\CharacterMechanics\Legionnaire\CatapultCollectParts	
	1641122712	HoundMaster_ThrowBeef			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_ThrowBeef	
	1869243230	PyromancerConcentration_Activate			\Default Work Unit\CharacterMechanics\Pyromancer_Mechs\PyromancerConcentration_Activate	
	1935518759	DKSkill_SlashPoison			\Default Work Unit\CharacterMechanics\DK\DKSkill_SlashPoison	
	2296174293	CatapultAttack			\Default Work Unit\CharacterMechanics\Legionnaire\CatapultAttack	
	2338696451	DK_CollectSouls			\Default Work Unit\CharacterMechanics\DK\DK_CollectSouls	
	2922149396	CollectOrbFire			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbFire	
	3019895936	CollectOrbPoison			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbPoison	
	3047048640	HoundMaster_Dog_Spawn			\Default Work Unit\Player\HoundMaster_Dog_Spawn	
	3101388611	HoundMaster_Dog_Collect			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Collect	
	3154207161	Sentinel_TamerLine_Loop_stop			\Default Work Unit\CharacterMechanics\Sentinel_Mechs\Sentinel_TamerLine_Loop_stop	
	3274387850	HoundMaster_Dog_Level_4			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Level_4	
	3274387851	HoundMaster_Dog_Level_5			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Level_5	
	3274387852	HoundMaster_Dog_Level_2			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Level_2	
	3274387853	HoundMaster_Dog_Level_3			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Level_3	
	3274387855	HoundMaster_Dog_Level_1			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Level_1	
	3284402746	CollectOrbHoly			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbHoly	
	3306005172	Paladin_Angel_explosion			\Default Work Unit\CharacterMechanics\Paladin_Mechs\Paladin_Angel_explosion	
	3399849967	BarbarianRage_Loop			\Default Work Unit\CharacterMechanics\Barbarian_Mechs\BarbarianRage_Loop	
	3574165167	HoundMaster_Dog_Eat			\Default Work Unit\CharacterMechanics\HoundMaster_Mechs\HoundMaster_Dog_Eat	
	3663544648	BarbarianRage_Cast			\Default Work Unit\CharacterMechanics\Barbarian_Mechs\BarbarianRage_Cast	
	3745537115	Paladin_Angel_appears			\Default Work Unit\CharacterMechanics\Paladin_Mechs\Paladin_Angel_appears	
	3792613079	Paladin_Wings			\Default Work Unit\CharacterMechanics\Paladin_Mechs\Paladin_Wings	
	3961358709	CollectOrbIce			\Default Work Unit\CharacterMechanics\Elementalist\CollectOrbIce	
	4219574965	ArcaneWeaver_Activate			\Default Work Unit\CharacterMechanics\ArcaneWeaver_Mechs\ArcaneWeaver_Activate	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	962601	DK-Summons-Spawn_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\DK-Summons-Spawn_2_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\DK\DK-Summons-Spawns\DK-Summons-Spawn_2		48543
	12631814	HoundMaster_Beef_Throw_5	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Beef_Throw_5_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\HoundMaster_Dogs\Beef_Throw\Beef_Throw\HoundMaster_Beef_Throw_5		6111
	13259799	RSS_Skill-Thrust-3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\RSS_Skill-Thrust-3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Thrust\Thrust\RSS_Skill-Thrust-3		25447
	17616626	BladesOfLight_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\BladesOfLight_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\BladesOfLight\BladesOfLight\BladesOfLight_1		34497
	20004994	HoundMaster_Dog_Eat_6	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Dog_Eat_6_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\HoundMaster_Dogs\HoundMaster_Dog_Eat\HoundMaster_Dog_Eat_6		15291
	26601044	HoundMaster_Level_2_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Level_2_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\HoundMaster_Dogs\HoundMaster_Dog_Levels\HoundMaster_Level_2_1		29454
	34828811	Player-Skills-Poisonbolt_1	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Player-Skills-Poisonbolt_1_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\_Generic_Poison\Poison-Cast\Player-Skills-Poisonbolt_1		14939
	44642434	HoundMaster_Level_2_5	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\HoundMaster_Level_2_5_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\HoundMaster_Dogs\HoundMaster_Dog_Levels\HoundMaster_Level_2_5		55441
	76066318	DK-Summons-Spawn_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\DK-Summons-Spawn_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\DK\DK-Summons-Spawns\DK-Summons-Spawn_3		51393
	80735875	Mechanics-Sentinel-Panther-VX-Breathe_10	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Mechanics-Sentinel-Panther-VX-Breathe_10_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\Sentinel\Panther-VX-Breathe\Mechanics-Sentinel-Panther-VX-Breathe_10		15893
	90036618	Dog_Attack_2	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Dog_Attack_2_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Houndmaster\DogAttack\Dog_Attack_2		4616
	97376033	Skills_Reap_3	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Skills_Reap_3_7AA6820A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Skills\Reap\Reap\Skills_Reap_3		20364
	122447581	Catapult-Spawn	Y:\Documents\GitHub\soulstone_wwise\Rogue-Knockout-WwiseProject\.cache\Windows\SFX\Catapult-Spawn_CBB5447E.wem		\Actor-Mixer Hierarchy\Default Work Unit\CharacterMechanics\Legionanaire\Catapult-Spawn		13030
